event_id,Mag,list_records,count_records
EMSC-20160903_0000063,4,"['IT.CLO.HGE.EMSC-20160903_0000063.csv', 'IT.CLO.HGN.EMSC-20160903_0000063.csv', 'IT.FCC.HGE.EMSC-20160903_0000063.csv', 'IT.FCC.HGN.EMSC-20160903_0000063.csv', 'IT.RQT.HGE.EMSC-20160903_0000063.csv', 'IT.RQT.HGN.EMSC-20160903_0000063.csv', 'IV.NRCA.HNE.EMSC-20160903_0000063.csv', 'IV.NRCA.HNN.EMSC-20160903_0000063.csv', 'IV.T1242.HNE.EMSC-20160903_0000063.csv', 'IV.T1242.HNN.EMSC-20160903_0000063.csv']",10
EMSC-20160923_0000135,5,"['RO.GHRR.HNE.EMSC-20160923_0000135.csv', 'RO.GHRR.HNN.EMSC-20160923_0000135.csv', 'RO.IAS.HNE.EMSC-20160923_0000135.csv', 'RO.IAS.HNN.EMSC-20160923_0000135.csv']",4
EMSC-20161026_0000077,5,"['IT.ACC.HGE.EMSC-20161026_0000077.csv', 'IT.ACC.HGN.EMSC-20161026_0000077.csv', 'IT.ACT.HGE.EMSC-20161026_0000077.csv', 'IT.ACT.HGN.EMSC-20161026_0000077.csv', 'IT.AMT.HGE.EMSC-20161026_0000077.csv', 'IT.AMT.HGN.EMSC-20161026_0000077.csv', 'IT.CIT.HGE.EMSC-20161026_0000077.csv', 'IT.CIT.HGN.EMSC-20161026_0000077.csv', 'IT.CLF.HGE.EMSC-20161026_0000077.csv', 'IT.CLF.HGN.EMSC-20161026_0000077.csv', 'IT.CLO.HGE.EMSC-20161026_0000077.csv', 'IT.CLO.HGN.EMSC-20161026_0000077.csv', 'IT.CMI.HGE.EMSC-20161026_0000077.csv', 'IT.CMI.HGN.EMSC-20161026_0000077.csv', 'IT.CNE.HGE.EMSC-20161026_0000077.csv', 'IT.CNE.HGN.EMSC-20161026_0000077.csv', 'IT.CSC.HGE.EMSC-20161026_0000077.csv', 'IT.CSC.HGN.EMSC-20161026_0000077.csv', 'IT.FOC.HGE.EMSC-20161026_0000077.csv', 'IT.FOC.HGN.EMSC-20161026_0000077.csv', 'IT.FOS.HGE.EMSC-20161026_0000077.csv', 'IT.FOS.HGN.EMSC-20161026_0000077.csv', 'IT.MCV.HGE.EMSC-20161026_0000077.csv', 'IT.MCV.HGN.EMSC-20161026_0000077.csv', 'IT.MMO.HGE.EMSC-20161026_0000077.csv', 'IT.MMO.HGN.EMSC-20161026_0000077.csv', 'IT.MNF.HGE.EMSC-20161026_0000077.csv', 'IT.MNF.HGN.EMSC-20161026_0000077.csv', 'IT.NCR.HGE.EMSC-20161026_0000077.csv', 'IT.NCR.HGN.EMSC-20161026_0000077.csv', 'IT.NOR.HGE.EMSC-20161026_0000077.csv', 'IT.NOR.HGN.EMSC-20161026_0000077.csv', 'IT.NRC.HGE.EMSC-20161026_0000077.csv', 'IT.NRC.HGN.EMSC-20161026_0000077.csv', 'IT.PCB.HGE.EMSC-20161026_0000077.csv', 'IT.PCB.HGN.EMSC-20161026_0000077.csv', 'IT.PRE.HGE.EMSC-20161026_0000077.csv', 'IT.PRE.HGN.EMSC-20161026_0000077.csv', 'IT.RQT.HGE.EMSC-20161026_0000077.csv', 'IT.RQT.HGN.EMSC-20161026_0000077.csv', 'IT.SLO.HGE.EMSC-20161026_0000077.csv', 'IT.SLO.HGN.EMSC-20161026_0000077.csv', 'IT.SPM.HGE.EMSC-20161026_0000077.csv', 'IT.SPM.HGN.EMSC-20161026_0000077.csv', 'IV.FEMA.HNE.EMSC-20161026_0000077.csv', 'IV.FEMA.HNN.EMSC-20161026_0000077.csv', 'IV.SEF1.HNE.EMSC-20161026_0000077.csv', 'IV.SEF1.HNN.EMSC-20161026_0000077.csv', 'IV.T1201.HNE.EMSC-20161026_0000077.csv', 'IV.T1201.HNN.EMSC-20161026_0000077.csv', 'IV.T1212.HNE.EMSC-20161026_0000077.csv', 'IV.T1212.HNN.EMSC-20161026_0000077.csv', 'IV.T1214.HNE.EMSC-20161026_0000077.csv', 'IV.T1214.HNN.EMSC-20161026_0000077.csv', 'IV.T1216.HNE.EMSC-20161026_0000077.csv', 'IV.T1216.HNN.EMSC-20161026_0000077.csv', 'IV.T1217.HNE.EMSC-20161026_0000077.csv', 'IV.T1217.HNN.EMSC-20161026_0000077.csv', 'IV.T1218.HNE.EMSC-20161026_0000077.csv', 'IV.T1218.HNN.EMSC-20161026_0000077.csv', 'IV.T1243.HNE.EMSC-20161026_0000077.csv', 'IV.T1243.HNN.EMSC-20161026_0000077.csv', 'IV.T1244.HNE.EMSC-20161026_0000077.csv', 'IV.T1244.HNN.EMSC-20161026_0000077.csv', 'XO.AM05.HNE.EMSC-20161026_0000077.csv', 'XO.AM05.HNN.EMSC-20161026_0000077.csv']",66
EMSC-20161026_0000095,5,"['IT.ACC.HGE.EMSC-20161026_0000095.csv', 'IT.ACC.HGN.EMSC-20161026_0000095.csv', 'IT.ACT.HGE.EMSC-20161026_0000095.csv', 'IT.ACT.HGN.EMSC-20161026_0000095.csv', 'IT.AMT.HGE.EMSC-20161026_0000095.csv', 'IT.AMT.HGN.EMSC-20161026_0000095.csv', 'IT.ASP.HGE.EMSC-20161026_0000095.csv', 'IT.ASP.HGN.EMSC-20161026_0000095.csv', 'IT.CIT.HGE.EMSC-20161026_0000095.csv', 'IT.CIT.HGN.EMSC-20161026_0000095.csv', 'IT.CLF.HGE.EMSC-20161026_0000095.csv', 'IT.CLF.HGN.EMSC-20161026_0000095.csv', 'IT.CLO.HGE.EMSC-20161026_0000095.csv', 'IT.CLO.HGN.EMSC-20161026_0000095.csv', 'IT.CMI.HGE.EMSC-20161026_0000095.csv', 'IT.CMI.HGN.EMSC-20161026_0000095.csv', 'IT.CNE.HGE.EMSC-20161026_0000095.csv', 'IT.CNE.HGN.EMSC-20161026_0000095.csv', 'IT.CSC.HGE.EMSC-20161026_0000095.csv', 'IT.CSC.HGN.EMSC-20161026_0000095.csv', 'IT.FBR.HGE.EMSC-20161026_0000095.csv', 'IT.FBR.HGN.EMSC-20161026_0000095.csv', 'IT.FOC.HGE.EMSC-20161026_0000095.csv', 'IT.FOC.HGN.EMSC-20161026_0000095.csv', 'IT.FOS.HGE.EMSC-20161026_0000095.csv', 'IT.FOS.HGN.EMSC-20161026_0000095.csv', 'IT.MCT.HGE.EMSC-20161026_0000095.csv', 'IT.MCT.HGN.EMSC-20161026_0000095.csv', 'IT.MCV.HGE.EMSC-20161026_0000095.csv', 'IT.MCV.HGN.EMSC-20161026_0000095.csv', 'IT.MMO.HGE.EMSC-20161026_0000095.csv', 'IT.MMO.HGN.EMSC-20161026_0000095.csv', 'IT.MNF.HGE.EMSC-20161026_0000095.csv', 'IT.MNF.HGN.EMSC-20161026_0000095.csv', 'IT.MTL.HGE.EMSC-20161026_0000095.csv', 'IT.MTL.HGN.EMSC-20161026_0000095.csv', 'IT.NOR.HGE.EMSC-20161026_0000095.csv', 'IT.NOR.HGN.EMSC-20161026_0000095.csv', 'IT.NRC.HGE.EMSC-20161026_0000095.csv', 'IT.NRC.HGN.EMSC-20161026_0000095.csv', 'IT.PRE.HGE.EMSC-20161026_0000095.csv', 'IT.PRE.HGN.EMSC-20161026_0000095.csv', 'IT.SLO.HGE.EMSC-20161026_0000095.csv', 'IT.SLO.HGN.EMSC-20161026_0000095.csv', 'IT.SNG.HGE.EMSC-20161026_0000095.csv', 'IT.SNG.HGN.EMSC-20161026_0000095.csv', 'IT.SNO.HGE.EMSC-20161026_0000095.csv', 'IT.SNO.HGN.EMSC-20161026_0000095.csv', 'IT.SPM.HGE.EMSC-20161026_0000095.csv', 'IT.SPM.HGN.EMSC-20161026_0000095.csv', 'IT.TLN.HGE.EMSC-20161026_0000095.csv', 'IT.TLN.HGN.EMSC-20161026_0000095.csv', 'IV.GUMA.HNE.EMSC-20161026_0000095.csv', 'IV.GUMA.HNN.EMSC-20161026_0000095.csv', 'IV.MDAR.HNE.EMSC-20161026_0000095.csv', 'IV.MDAR.HNN.EMSC-20161026_0000095.csv', 'IV.MMUR.HNE.EMSC-20161026_0000095.csv', 'IV.MMUR.HNN.EMSC-20161026_0000095.csv', 'IV.MNTP.HNE.EMSC-20161026_0000095.csv', 'IV.MNTP.HNN.EMSC-20161026_0000095.csv', 'IV.T1201.HNE.EMSC-20161026_0000095.csv', 'IV.T1201.HNN.EMSC-20161026_0000095.csv', 'IV.T1212.HNE.EMSC-20161026_0000095.csv', 'IV.T1212.HNN.EMSC-20161026_0000095.csv', 'IV.T1214.HNE.EMSC-20161026_0000095.csv', 'IV.T1214.HNN.EMSC-20161026_0000095.csv', 'IV.T1216.HNE.EMSC-20161026_0000095.csv', 'IV.T1216.HNN.EMSC-20161026_0000095.csv', 'IV.T1218.HNE.EMSC-20161026_0000095.csv', 'IV.T1218.HNN.EMSC-20161026_0000095.csv', 'IV.T1243.HNE.EMSC-20161026_0000095.csv', 'IV.T1243.HNN.EMSC-20161026_0000095.csv', 'IV.T1244.HNE.EMSC-20161026_0000095.csv', 'IV.T1244.HNN.EMSC-20161026_0000095.csv', 'IV.TRE1.HNE.EMSC-20161026_0000095.csv', 'IV.TRE1.HNN.EMSC-20161026_0000095.csv', 'XO.AM05.HNE.EMSC-20161026_0000095.csv', 'XO.AM05.HNN.EMSC-20161026_0000095.csv']",78
EMSC-20161026_0000133,4,"['IT.ACT.HGE.EMSC-20161026_0000133.csv', 'IT.ACT.HGN.EMSC-20161026_0000133.csv', 'IT.CLO.HGE.EMSC-20161026_0000133.csv', 'IT.CLO.HGN.EMSC-20161026_0000133.csv', 'IT.CMI.HGE.EMSC-20161026_0000133.csv', 'IT.CMI.HGN.EMSC-20161026_0000133.csv', 'IT.CNE.HGE.EMSC-20161026_0000133.csv', 'IT.CNE.HGN.EMSC-20161026_0000133.csv', 'IT.MMO.HGE.EMSC-20161026_0000133.csv', 'IT.MMO.HGN.EMSC-20161026_0000133.csv', 'IT.NRC.HGE.EMSC-20161026_0000133.csv', 'IT.NRC.HGN.EMSC-20161026_0000133.csv', 'IT.PRE.HGE.EMSC-20161026_0000133.csv', 'IT.PRE.HGN.EMSC-20161026_0000133.csv', 'IT.RQT.HGE.EMSC-20161026_0000133.csv', 'IT.RQT.HGN.EMSC-20161026_0000133.csv', 'IV.T1244.HNE.EMSC-20161026_0000133.csv', 'IV.T1244.HNN.EMSC-20161026_0000133.csv', 'IV.T1245.HNE.EMSC-20161026_0000133.csv', 'IV.T1245.HNN.EMSC-20161026_0000133.csv']",20
EMSC-20161027_0000016,4,"['IT.CLO.HGE.EMSC-20161027_0000016.csv', 'IT.CLO.HGN.EMSC-20161027_0000016.csv', 'IT.CNE.HGE.EMSC-20161027_0000016.csv', 'IT.CNE.HGN.EMSC-20161027_0000016.csv', 'IT.RQT.HGE.EMSC-20161027_0000016.csv', 'IT.RQT.HGN.EMSC-20161027_0000016.csv']",6
EMSC-20161027_0000072,4,"['IT.CLO.HGE.EMSC-20161027_0000072.csv', 'IT.CLO.HGN.EMSC-20161027_0000072.csv', 'IT.CMI.HGE.EMSC-20161027_0000072.csv', 'IT.CMI.HGN.EMSC-20161027_0000072.csv', 'IT.FOC.HGE.EMSC-20161027_0000072.csv', 'IT.FOC.HGN.EMSC-20161027_0000072.csv', 'IV.NRCA.HNE.EMSC-20161027_0000072.csv', 'IV.NRCA.HNN.EMSC-20161027_0000072.csv']",8
EMSC-20161030_0000029,6,"['IT.ACC.HGE.EMSC-20161030_0000029.csv', 'IT.ACC.HGN.EMSC-20161030_0000029.csv', 'IT.ACT.HGE.EMSC-20161030_0000029.csv', 'IT.ACT.HGN.EMSC-20161030_0000029.csv', 'IT.AMT.HGE.EMSC-20161030_0000029.csv', 'IT.AMT.HGN.EMSC-20161030_0000029.csv', 'IT.ANT.HGE.EMSC-20161030_0000029.csv', 'IT.ANT.HGN.EMSC-20161030_0000029.csv', 'IT.AQF.HGE.EMSC-20161030_0000029.csv', 'IT.AQF.HGN.EMSC-20161030_0000029.csv', 'IT.AQG.HGE.EMSC-20161030_0000029.csv', 'IT.AQG.HGN.EMSC-20161030_0000029.csv', 'IT.AQK.HGE.EMSC-20161030_0000029.csv', 'IT.AQK.HGN.EMSC-20161030_0000029.csv', 'IT.AQV.HGE.EMSC-20161030_0000029.csv', 'IT.AQV.HGN.EMSC-20161030_0000029.csv', 'IT.ASP.HGE.EMSC-20161030_0000029.csv', 'IT.ASP.HGN.EMSC-20161030_0000029.csv', 'IT.BRS.HGE.EMSC-20161030_0000029.csv', 'IT.BRS.HGN.EMSC-20161030_0000029.csv', 'IT.BVG.HGE.EMSC-20161030_0000029.csv', 'IT.BVG.HGN.EMSC-20161030_0000029.csv', 'IT.CIT.HGE.EMSC-20161030_0000029.csv', 'IT.CIT.HGN.EMSC-20161030_0000029.csv', 'IT.CLF.HGE.EMSC-20161030_0000029.csv', 'IT.CLF.HGN.EMSC-20161030_0000029.csv', 'IT.CLO.HGE.EMSC-20161030_0000029.csv', 'IT.CLO.HGN.EMSC-20161030_0000029.csv', 'IT.CNE.HGE.EMSC-20161030_0000029.csv', 'IT.CNE.HGN.EMSC-20161030_0000029.csv', 'IT.CSA.HGE.EMSC-20161030_0000029.csv', 'IT.CSA.HGN.EMSC-20161030_0000029.csv', 'IT.CSC.HGE.EMSC-20161030_0000029.csv', 'IT.CSC.HGN.EMSC-20161030_0000029.csv', 'IT.CTD.HGE.EMSC-20161030_0000029.csv', 'IT.CTD.HGN.EMSC-20161030_0000029.csv', 'IT.FBR.HGE.EMSC-20161030_0000029.csv', 'IT.FBR.HGN.EMSC-20161030_0000029.csv', 'IT.FOC.HGE.EMSC-20161030_0000029.csv', 'IT.FOC.HGN.EMSC-20161030_0000029.csv', 'IT.FOPC.HGE.EMSC-20161030_0000029.csv', 'IT.FOPC.HGN.EMSC-20161030_0000029.csv', 'IT.FOS.HGE.EMSC-20161030_0000029.csv', 'IT.FOS.HGN.EMSC-20161030_0000029.csv', 'IT.GBP.HGE.EMSC-20161030_0000029.csv', 'IT.GBP.HGN.EMSC-20161030_0000029.csv', 'IT.GSA.HGE.EMSC-20161030_0000029.csv', 'IT.GSA.HGN.EMSC-20161030_0000029.csv', 'IT.LSS.HGE.EMSC-20161030_0000029.csv', 'IT.LSS.HGN.EMSC-20161030_0000029.csv', 'IT.MCV.HGE.EMSC-20161030_0000029.csv', 'IT.MCV.HGN.EMSC-20161030_0000029.csv', 'IT.MMO.HGE.EMSC-20161030_0000029.csv', 'IT.MMO.HGN.EMSC-20161030_0000029.csv', 'IT.MNF.HGE.EMSC-20161030_0000029.csv', 'IT.MNF.HGN.EMSC-20161030_0000029.csv', 'IT.MSC.HGE.EMSC-20161030_0000029.csv', 'IT.MSC.HGN.EMSC-20161030_0000029.csv', 'IT.MSCT.HGE.EMSC-20161030_0000029.csv', 'IT.MSCT.HGN.EMSC-20161030_0000029.csv', 'IT.MTL.HGE.EMSC-20161030_0000029.csv', 'IT.MTL.HGN.EMSC-20161030_0000029.csv', 'IT.NCR.HGE.EMSC-20161030_0000029.csv', 'IT.NCR.HGN.EMSC-20161030_0000029.csv', 'IT.NOR.HGE.EMSC-20161030_0000029.csv', 'IT.NOR.HGN.EMSC-20161030_0000029.csv', 'IT.NRC.HGE.EMSC-20161030_0000029.csv', 'IT.NRC.HGN.EMSC-20161030_0000029.csv', 'IT.PCB.HGE.EMSC-20161030_0000029.csv', 'IT.PCB.HGN.EMSC-20161030_0000029.csv', 'IT.PGG.HGE.EMSC-20161030_0000029.csv', 'IT.PGG.HGN.EMSC-20161030_0000029.csv', 'IT.PRE.HGE.EMSC-20161030_0000029.csv', 'IT.PRE.HGN.EMSC-20161030_0000029.csv', 'IT.PTI.HGE.EMSC-20161030_0000029.csv', 'IT.PTI.HGN.EMSC-20161030_0000029.csv', 'IT.PZI1.HGE.EMSC-20161030_0000029.csv', 'IT.PZI1.HGN.EMSC-20161030_0000029.csv', 'IT.RTI.HGE.EMSC-20161030_0000029.csv', 'IT.RTI.HGN.EMSC-20161030_0000029.csv', 'IT.SBT.HGE.EMSC-20161030_0000029.csv', 'IT.SBT.HGN.EMSC-20161030_0000029.csv', 'IT.SNI.HGE.EMSC-20161030_0000029.csv', 'IT.SNI.HGN.EMSC-20161030_0000029.csv', 'IT.SNO.HGE.EMSC-20161030_0000029.csv', 'IT.SNO.HGN.EMSC-20161030_0000029.csv', 'IT.SPD.HGE.EMSC-20161030_0000029.csv', 'IT.SPD.HGN.EMSC-20161030_0000029.csv', 'IT.SPM.HGE.EMSC-20161030_0000029.csv', 'IT.SPM.HGN.EMSC-20161030_0000029.csv', 'IT.SPO1.HGE.EMSC-20161030_0000029.csv', 'IT.SPO1.HGN.EMSC-20161030_0000029.csv', 'IT.TER.HGE.EMSC-20161030_0000029.csv', 'IT.TER.HGN.EMSC-20161030_0000029.csv', 'IT.TLN.HGE.EMSC-20161030_0000029.csv', 'IT.TLN.HGN.EMSC-20161030_0000029.csv', 'IT.TRE.HGE.EMSC-20161030_0000029.csv', 'IT.TRE.HGN.EMSC-20161030_0000029.csv', 'IT.TRL.HGE.EMSC-20161030_0000029.csv', 'IT.TRL.HGN.EMSC-20161030_0000029.csv', 'IT.VAL.HGE.EMSC-20161030_0000029.csv', 'IT.VAL.HGN.EMSC-20161030_0000029.csv', 'IV.GAG1.HNE.EMSC-20161030_0000029.csv', 'IV.GAG1.HNN.EMSC-20161030_0000029.csv', 'IV.MDAR.HNE.EMSC-20161030_0000029.csv', 'IV.MDAR.HNN.EMSC-20161030_0000029.csv', 'IV.SSM1.HNE.EMSC-20161030_0000029.csv', 'IV.SSM1.HNN.EMSC-20161030_0000029.csv', 'IV.T1201.HNE.EMSC-20161030_0000029.csv', 'IV.T1201.HNN.EMSC-20161030_0000029.csv', 'IV.T1211.HNE.EMSC-20161030_0000029.csv', 'IV.T1211.HNN.EMSC-20161030_0000029.csv', 'IV.T1212.HNE.EMSC-20161030_0000029.csv', 'IV.T1212.HNN.EMSC-20161030_0000029.csv', 'IV.T1213.HNE.EMSC-20161030_0000029.csv', 'IV.T1213.HNN.EMSC-20161030_0000029.csv', 'IV.T1214.HNE.EMSC-20161030_0000029.csv', 'IV.T1214.HNN.EMSC-20161030_0000029.csv', 'IV.T1215.HNE.EMSC-20161030_0000029.csv', 'IV.T1215.HNN.EMSC-20161030_0000029.csv', 'IV.T1216.HNE.EMSC-20161030_0000029.csv', 'IV.T1216.HNN.EMSC-20161030_0000029.csv', 'IV.T1217.HNE.EMSC-20161030_0000029.csv', 'IV.T1217.HNN.EMSC-20161030_0000029.csv', 'IV.T1219.HNE.EMSC-20161030_0000029.csv', 'IV.T1219.HNN.EMSC-20161030_0000029.csv', 'IV.T1220.HNE.EMSC-20161030_0000029.csv', 'IV.T1220.HNN.EMSC-20161030_0000029.csv', 'IV.T1244.HNE.EMSC-20161030_0000029.csv', 'IV.T1244.HNN.EMSC-20161030_0000029.csv', 'IV.T1299.HNE.EMSC-20161030_0000029.csv', 'IV.T1299.HNN.EMSC-20161030_0000029.csv', 'IV.TERO.HNE.EMSC-20161030_0000029.csv', 'IV.TERO.HNN.EMSC-20161030_0000029.csv', 'IV.TRE1.HNE.EMSC-20161030_0000029.csv', 'IV.TRE1.HNN.EMSC-20161030_0000029.csv', 'XO.AM05.HNE.EMSC-20161030_0000029.csv', 'XO.AM05.HNN.EMSC-20161030_0000029.csv']",138
EMSC-20161030_0000033,4,"['IT.ACC.HGE.EMSC-20161030_0000033.csv', 'IT.ACC.HGN.EMSC-20161030_0000033.csv', 'IV.T1201.HNE.EMSC-20161030_0000033.csv', 'IV.T1201.HNN.EMSC-20161030_0000033.csv', 'IV.T1218.HNE.EMSC-20161030_0000033.csv', 'IV.T1218.HNN.EMSC-20161030_0000033.csv', 'IV.T1244.HNE.EMSC-20161030_0000033.csv', 'IV.T1244.HNN.EMSC-20161030_0000033.csv']",8
EMSC-20161030_0000037,4,"['IV.T1218.HNE.EMSC-20161030_0000037.csv', 'IV.T1218.HNN.EMSC-20161030_0000037.csv']",2
EMSC-20161030_0000088,3,"['IV.T1213.HNE.EMSC-20161030_0000088.csv', 'IV.T1213.HNN.EMSC-20161030_0000088.csv']",2
EMSC-20161030_0000116,4,"['IV.T1220.HNE.EMSC-20161030_0000116.csv', 'IV.T1220.HNN.EMSC-20161030_0000116.csv']",2
EMSC-20161030_0000130,4,"['IT.NRC.HGE.EMSC-20161030_0000130.csv', 'IT.NRC.HGN.EMSC-20161030_0000130.csv', 'IV.T1212.HNE.EMSC-20161030_0000130.csv', 'IV.T1212.HNN.EMSC-20161030_0000130.csv', 'IV.T1213.HNE.EMSC-20161030_0000130.csv', 'IV.T1213.HNN.EMSC-20161030_0000130.csv']",6
EMSC-20161030_0000135,4,"['IT.CSC.HGE.EMSC-20161030_0000135.csv', 'IT.CSC.HGN.EMSC-20161030_0000135.csv', 'IT.FCC.HGE.EMSC-20161030_0000135.csv', 'IT.FCC.HGN.EMSC-20161030_0000135.csv', 'IT.FOC.HGE.EMSC-20161030_0000135.csv', 'IT.FOC.HGN.EMSC-20161030_0000135.csv', 'IT.NRC.HGE.EMSC-20161030_0000135.csv', 'IT.NRC.HGN.EMSC-20161030_0000135.csv', 'IT.PRE.HGE.EMSC-20161030_0000135.csv', 'IT.PRE.HGN.EMSC-20161030_0000135.csv', 'IV.FEMA.HNE.EMSC-20161030_0000135.csv', 'IV.FEMA.HNN.EMSC-20161030_0000135.csv', 'IV.T1212.HNE.EMSC-20161030_0000135.csv', 'IV.T1212.HNN.EMSC-20161030_0000135.csv', 'IV.T1213.HNE.EMSC-20161030_0000135.csv', 'IV.T1213.HNN.EMSC-20161030_0000135.csv', 'IV.T1214.HNE.EMSC-20161030_0000135.csv', 'IV.T1214.HNN.EMSC-20161030_0000135.csv', 'IV.T1216.HNE.EMSC-20161030_0000135.csv', 'IV.T1216.HNN.EMSC-20161030_0000135.csv', 'IV.T1219.HNE.EMSC-20161030_0000135.csv', 'IV.T1219.HNN.EMSC-20161030_0000135.csv']",22
EMSC-20161030_0000170,4,"['IT.RQT.HGE.EMSC-20161030_0000170.csv', 'IT.RQT.HGN.EMSC-20161030_0000170.csv', 'IV.T1213.HNE.EMSC-20161030_0000170.csv', 'IV.T1213.HNN.EMSC-20161030_0000170.csv', 'IV.T1214.HNE.EMSC-20161030_0000170.csv', 'IV.T1214.HNN.EMSC-20161030_0000170.csv']",6
EMSC-20161031_0000053,4,"['IT.FCC.HGE.EMSC-20161031_0000053.csv', 'IT.FCC.HGN.EMSC-20161031_0000053.csv', 'IT.NRC.HGE.EMSC-20161031_0000053.csv', 'IT.NRC.HGN.EMSC-20161031_0000053.csv', 'IV.T1212.HNE.EMSC-20161031_0000053.csv', 'IV.T1212.HNN.EMSC-20161031_0000053.csv', 'IV.T1213.HNE.EMSC-20161031_0000053.csv', 'IV.T1213.HNN.EMSC-20161031_0000053.csv', 'IV.T1214.HNE.EMSC-20161031_0000053.csv', 'IV.T1214.HNN.EMSC-20161031_0000053.csv', 'IV.T1218.HNE.EMSC-20161031_0000053.csv', 'IV.T1218.HNN.EMSC-20161031_0000053.csv']",12
EMSC-20161031_0000097,4,"['IT.CMI.HGE.EMSC-20161031_0000097.csv', 'IT.CMI.HGN.EMSC-20161031_0000097.csv', 'IT.NRC.HGE.EMSC-20161031_0000097.csv', 'IT.NRC.HGN.EMSC-20161031_0000097.csv', 'IT.PRE.HGE.EMSC-20161031_0000097.csv', 'IT.PRE.HGN.EMSC-20161031_0000097.csv', 'IT.RQT.HGE.EMSC-20161031_0000097.csv', 'IT.RQT.HGN.EMSC-20161031_0000097.csv', 'IV.T1213.HNE.EMSC-20161031_0000097.csv', 'IV.T1213.HNN.EMSC-20161031_0000097.csv']",10
EMSC-20161101_0000060,4,"['IT.CMI.HGE.EMSC-20161101_0000060.csv', 'IT.CMI.HGN.EMSC-20161101_0000060.csv', 'IT.FCC.HGE.EMSC-20161101_0000060.csv', 'IT.FCC.HGN.EMSC-20161101_0000060.csv', 'IT.MMO.HGE.EMSC-20161101_0000060.csv', 'IT.MMO.HGN.EMSC-20161101_0000060.csv', 'IT.RQT.HGE.EMSC-20161101_0000060.csv', 'IT.RQT.HGN.EMSC-20161101_0000060.csv', 'IV.T1219.HNE.EMSC-20161101_0000060.csv', 'IV.T1219.HNN.EMSC-20161101_0000060.csv', 'IV.T1220.HNE.EMSC-20161101_0000060.csv', 'IV.T1220.HNN.EMSC-20161101_0000060.csv', 'IV.T1245.HNE.EMSC-20161101_0000060.csv', 'IV.T1245.HNN.EMSC-20161101_0000060.csv', 'IV.T1256.HNE.EMSC-20161101_0000060.csv', 'IV.T1256.HNN.EMSC-20161101_0000060.csv', 'XO.AM05.HNE.EMSC-20161101_0000060.csv', 'XO.AM05.HNN.EMSC-20161101_0000060.csv']",18
EMSC-20161103_0000003,4,"['IT.CNE.HGE.EMSC-20161103_0000003.csv', 'IT.CNE.HGN.EMSC-20161103_0000003.csv', 'IT.FOC.HGE.EMSC-20161103_0000003.csv', 'IT.FOC.HGN.EMSC-20161103_0000003.csv', 'IT.MCV.HGE.EMSC-20161103_0000003.csv', 'IT.MCV.HGN.EMSC-20161103_0000003.csv', 'IT.MNF.HGE.EMSC-20161103_0000003.csv', 'IT.MNF.HGN.EMSC-20161103_0000003.csv', 'IT.NCR.HGE.EMSC-20161103_0000003.csv', 'IT.NCR.HGN.EMSC-20161103_0000003.csv', 'IT.PRE.HGE.EMSC-20161103_0000003.csv', 'IT.PRE.HGN.EMSC-20161103_0000003.csv', 'IV.NRCA.HNE.EMSC-20161103_0000003.csv', 'IV.NRCA.HNN.EMSC-20161103_0000003.csv', 'IV.T1216.HNE.EMSC-20161103_0000003.csv', 'IV.T1216.HNN.EMSC-20161103_0000003.csv', 'IV.T1219.HNE.EMSC-20161103_0000003.csv', 'IV.T1219.HNN.EMSC-20161103_0000003.csv', 'IV.T1220.HNE.EMSC-20161103_0000003.csv', 'IV.T1220.HNN.EMSC-20161103_0000003.csv', 'IV.T1256.HNE.EMSC-20161103_0000003.csv', 'IV.T1256.HNN.EMSC-20161103_0000003.csv', 'XO.AM05.HNE.EMSC-20161103_0000003.csv', 'XO.AM05.HNN.EMSC-20161103_0000003.csv']",24
EMSC-20161107_0000123,3,"['IT.CMI.HGE.EMSC-20161107_0000123.csv', 'IT.CMI.HGN.EMSC-20161107_0000123.csv', 'IT.MCV.HGE.EMSC-20161107_0000123.csv', 'IT.MCV.HGN.EMSC-20161107_0000123.csv', 'IV.T1245.HNE.EMSC-20161107_0000123.csv', 'IV.T1245.HNN.EMSC-20161107_0000123.csv']",6
EMSC-20161112_0000066,4,"['IT.ACC.HGE.EMSC-20161112_0000066.csv', 'IT.ACC.HGN.EMSC-20161112_0000066.csv', 'IT.FCC.HGE.EMSC-20161112_0000066.csv', 'IT.FCC.HGN.EMSC-20161112_0000066.csv', 'IV.T1244.HNE.EMSC-20161112_0000066.csv', 'IV.T1244.HNN.EMSC-20161112_0000066.csv']",6
EMSC-20161114_0000010,4,"['IT.FOC.HGE.EMSC-20161114_0000010.csv', 'IT.FOC.HGN.EMSC-20161114_0000010.csv']",2
EMSC-20161129_0000079,4,"['IT.CIT.HGE.EMSC-20161129_0000079.csv', 'IT.CIT.HGN.EMSC-20161129_0000079.csv']",2
EMSC-20161201_0000064,3,"['IT.CNE.HGE.EMSC-20161201_0000064.csv', 'IT.CNE.HGN.EMSC-20161201_0000064.csv', 'IV.FEMA.HNE.EMSC-20161201_0000064.csv', 'IV.FEMA.HNN.EMSC-20161201_0000064.csv']",4
